#{"t_start": 1700579576.563961, "env_id": "None"}
r,l,t
0.0,38,0.457152
0.043773,389,1.392646
0.0,776,3.048787
0.014209,168,3.580818
0.0,171,4.109353
0.049594,1001,6.195932
0.0,597,7.524725
0.0,1001,10.640237
0.0,319,11.442676
0.0,1001,13.536092
0.0,121,13.970035
