#{"t_start": 1700571385.8477912, "env_id": "None"}
r,l,t
0.004985,1001,2.190918
0.0,1001,4.205576
0.00091,178,4.735683
0.003799,310,5.49703
0.009793,1001,7.48939
0.057634,1001,9.514324
0.077156,1001,11.520919
0.068182,915,13.38955
0.0,714,14.896872
0.004046,321,15.691328
0.0,1001,17.693141
0.022827,1001,19.71753
