#{"t_start": 1700574122.651754, "env_id": "None"}
r,l,t
0.0,368,1.043988
0.0,1001,3.090927
0.0,1001,5.12517
0.0,125,5.578758
0.126617,1001,7.619837
0.028839,860,9.384289
0.003678,1001,11.449276
0.01485,1001,13.50587
0.0,967,15.511786
0.001413,1001,17.556448
0.049996,1001,19.594026
0.021883,205,20.184729
