#{"t_start": 1700574338.0256672, "env_id": "None"}
r,l,t
0.005204,1001,2.259169
0.003605,1001,4.306689
0.0,1001,6.378629
0.0,343,7.232197
0.003975,1001,9.26563
0.011614,1001,11.266692
0.000862,1001,13.334478
0.087373,1001,15.405566
