#{"t_start": 1700571794.555218, "env_id": "None"}
r,l,t
0.0,1001,2.182848
0.0,1001,4.190454
0.00838,1001,6.256583
0.0,593,7.528155
0.053256,1001,9.545264
0.0,1001,11.553108
0.01622,1001,13.593399
0.025526,1001,15.594927
0.025574,1001,17.6742
0.075369,825,19.376126
