#{"t_start": 1700570822.991859, "env_id": "None"}
r,l,t
0.001243,219,0.803946
0.002798,873,2.587705
0.094122,1001,4.596015
0.0,201,5.169804
0.003733,1001,7.173627
0.0,325,7.96652
