#{"t_start": 1700571430.976883, "env_id": "None"}
r,l,t
0.011608,1001,2.525932
0.032198,1001,4.527215
0.0,584,5.78349
0.0,1001,7.798566
0.01357,1001,9.792017
0.002432,651,11.18515
0.025661,1001,13.189098
0.0,168,13.706434
0.009957,1001,15.706147
0.0,1001,17.71325
0.002376,1001,19.71467
